predicted_labels	true_labels	lil_interpretations	gil_interpretations
65	54	[('my account', -0.07353257923386991), ('into my account', -0.07622165436623618)]	['Visa or Mastercard?', 'Can I choose between Visa or MasterCard?']
73	54	[('the U . S', -0.13961488170753)]	['Visa or Mastercard?', 'I am having problems with my physical card']
36	54	[('cards and currencies', -0.3009932995773852)]	['Visa or Mastercard?', 'What are eligible holding and exchange currencies?']
43	54	[('my other card', -0.1147565303981537)]	['My card is not working', 'I am having problems with my physical card']
75	54	[('my account', -0.04642210900783539), ('my American Express', -0.05022341571748257), ('through my American Express', -0.05532420240342617)]	['Visa or Mastercard?', 'Can I choose between Visa or MasterCard?']
57	54	[('you guys', -0.16046561300754547), ('my credit card', -0.16498487442731857), ('using my credit card', -0.16671539872186258), ('do you guys support', -0.16680556605570018)]	['Can I choose between Visa or MasterCard?', 'You can use it anywhere that accepts Mastercard']
73	54	[('are supported', -0.10824081557802856)]	['You can use it anywhere that accepts Mastercard', 'Can I choose between Visa or MasterCard?']
36	54	[('do you support', -0.37031320319510996)]	['Visa or Mastercard?', 'What are eligible holding and exchange currencies?']
65	54	[('my account', -0.19279983639717102), ('into my account', -0.1959614947263617), ('my American Express', -0.19599273221683688)]	['Visa or Mastercard?', 'Can I choose between Visa or MasterCard?']
65	54	[('my account', -0.08443131018429995), ('to my account', -0.08742657990660518)]	['Visa or Mastercard?', 'Can I choose between Visa or MasterCard?']
36	54	[('adding money', -0.32614703150466084), ('the currencies', -0.32709331484511495), ('you take', -0.3273167065344751), ('the currencies you take', -0.3323234641175077)]	"[""I'm in China and need a new card. Please help"", 'What are eligible holding and exchange currencies?']"
36	54	[('Which forms', -0.3141960706561804), ('are accepted', -0.3143117018043995), ('of currency', -0.3147134268656373)]	['Visa or Mastercard?', 'What are eligible holding and exchange currencies?']
73	54	[]	['Can I choose between Visa or MasterCard?', 'You can use it anywhere that accepts Mastercard']
36	54	[('tell me', -0.30945751210674644), ('add money', -0.3111993367783725), ('you accept', -0.3116918415762484), ('what currencies', -0.3119232151657343), ('to add money', -0.3159939283505082)]	['How can I change my PIN?  Help', 'Visa or Mastercard?']
39	54	[('a different', -0.05733977910131216), ('a card', -0.0580628658644855), ('an express', -0.058814410120248795), ('get a different', -0.06216986896470189), ('to get a different', -0.06413555413018912)]	"[""Close down my account.  I don't like your service"", 'I goofed up and used the wrong account.  Please help']"
36	54	[('is supported', -0.2971456293016672), ('what currency', -0.2972882743924856), ('what currency is supported', -0.3042893457459286)]	['Visa or Mastercard?', 'Can I choose between Visa or MasterCard?']
36	54	[]	['Visa or Mastercard?', 'Can I choose between Visa or MasterCard?']
73	54	[('top up', -0.13437692145816982), ('to top up', -0.135967152309604), ('use to top up', -0.1362294941645814)]	['Can I choose between Visa or MasterCard?', 'Can I choose my Visa or Mastercard?']
45	54	[('to payment', -0.23519190773367882), ('regards to payment', -0.24117937684059143), ('in regards to payment', -0.2448952617123723)]	"['Visa or Mastercard?', ""My refund isn't showing up on my statement""]"
9	54	[('the US', -0.11944316141307354), ('from the US', -0.12823223695158958)]	['I am having problems with my physical card', 'Visa or Mastercard?']
36	54	[('use this', -0.2882370501756668), ('to use this', -0.29492951498832554)]	['What are eligible holding and exchange currencies?', 'What kind of cards an currency do you support?']
13	54	[('top up', -0.10618056822568178), ('to top up', -0.11395392287522554), ('support to top up', -0.1188602140173316)]	"[""I can't log in with this passocde"", 'How can I Use thereto-top option?']"
36	54	[('US Dollars', -0.32576184906065464), ('besides US Dollars', -0.3315253957407549)]	['Visa or Mastercard?', 'What are eligible holding and exchange currencies?']
33	54	[('add money', -0.259570908267051), ('to add money', -0.2624890831648372)]	"['Visa or Mastercard?', ""I'm in China and need a new card. Please help""]"
36	54	[('add money with', -0.2676192278158851), ('to add money with', -0.2681266760591825)]	"['Visa or Mastercard?', ""I'm in China and need a new card. Please help""]"
36	54	[('will suffice', -0.2081809202209115)]	['Visa or Mastercard?', 'Can I choose between Visa or MasterCard?']
65	54	[('my account', -0.12247156072407961), ('to my account', -0.12575976294465363)]	['Visa or Mastercard?', 'Can I choose between Visa or MasterCard?']
36	54	[('are supported', -0.32552326330915093)]	['What are eligible holding and exchange currencies?', 'Visa or Mastercard?']
36	54	[('topping up', -0.15933602768927813), ('for topping up', -0.1655043241335079), ('support for topping up', -0.16658175794873387)]	['What are eligible holding and exchange currencies?', 'Can I choose between Visa or MasterCard?']
36	54	[('do you support', -0.321380682871677)]	['Visa or Mastercard?', 'What are eligible holding and exchange currencies?']
40	40	[('my virtual card', -0.36057559616165236)]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
40	40	[('a virtual card', -0.32764335654792376)]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
40	40	[('a virtual card', -0.3833357003168203)]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
40	40	[('a virtual card', -0.3289581521821674)]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
40	40	[('a virtual version', -0.248970722372178), ('a physical card', -0.24901803903048858), ('get a virtual version', -0.24936138286648202)]	"['what is a virtual and how do i get one', ""I'm not sure how disposable virtual cards work. Please help""]"
40	40	[('showing up', -0.2967329709790647), ('a virtual card', -0.2986930303450208), ('is not showing up', -0.29883323327521794)]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
40	40	[('a virtual card', -0.379893220087979)]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
40	40	[('the virtual card', -0.37858132549445145)]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
40	40	[('the virtual', -0.3092347502242774), ('is the virtual', -0.3123552601900883), ('what is the virtual', -0.3127234207931906)]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
40	40	[('a virtual card', -0.35441942693432793)]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
40	40	[]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
40	40	[]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
40	40	[('virtual cards', -0.3161484005395323)]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
40	40	[('a virtual card', -0.29730907946941443)]	['what is a virtual and how do i get one', 'I goofed up and used the wrong account.  Please help']
40	40	[('a virtual card', -0.35098829815979116)]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
40	40	[('a virtual card', -0.3082534215063788)]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
40	40	[('a virtual card', -0.30056711402721703), ('getting a virtual card', -0.30100555730314227)]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
40	40	[('a virtual', -0.34783153887838125), ('obtain a virtual', -0.3512042057700455)]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
40	40	[]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
40	40	[('a virtual card', -0.3517493958643172)]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
40	40	[('my virtual card', -0.32022672588936985)]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
40	40	[('a virtual card', -0.3050664602778852)]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
40	40	[('those virtual cards', -0.3004827747354284)]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
40	40	[('to get', -0.3742729192599654), ('available to get', -0.37756564747542143)]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
40	40	[('a virtual card', -0.23005890258355066)]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
11	40	[('the card', -0.17650671862065792), ('by email', -0.17767687095329165), ('of the card', -0.18125172331929207)]	['Do you send more than one card?', 'i have yet to get my pin']
40	40	[('the virtual card', -0.3568751496495679)]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
40	40	[('a virtual', -0.37243567989207804)]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
40	40	[('a virtual card', -0.3454146644799039)]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
40	40	[('resolve this', -0.14230049075558782), ('received it yet', -0.1439559845457552), ('a virtual card', -0.1439882803679211), ('can we resolve this', -0.1441417397272744)]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
40	40	[('a virtual card', -0.35249693220248446), ('get a virtual card', -0.35302377669722773)]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
40	40	[('a virtual card', -0.37353390743373893)]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
40	40	[('a virtual card', -0.38000914885196835)]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
40	40	[]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
40	40	[('purchase one', -0.31983275851234794), ('a virtual card', -0.32329303957521915), ('can I purchase one', -0.323812263457512)]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
40	40	[('my virtual card', -0.2440300428424962)]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
40	40	[('my virtual card', -0.2616790182364639)]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
40	40	[('a virtual card', -0.3673895393148996)]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
40	40	[('a virtual card', -0.36321059716283344), ('obtain a virtual card', -0.36364915041122003)]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
40	40	[('the virtual cards', -0.3223880696168635)]	['what is a virtual and how do i get one', 'This disposable virtual card is not working']
24	10	[('the world', -0.06713651865720749), ('all over the world', -0.08245979668572545)]	['You can use it anywhere that accepts Mastercard', 'I am having problems with my physical card']
39	10	[('this card', -0.08626089943572879), ('accepts this card', -0.09140918590128422), ('Who accepts this card', -0.09247434142162092)]	['I am having problems with my physical card', 'You can use it anywhere that accepts Mastercard']
73	10	[('the world', -0.07102593523450196), ('for payment', -0.07136768731288612), ('all over the world', -0.07353475665149745)]	['You can use it anywhere that accepts Mastercard', 'Visa or Mastercard?']
73	10	[('Master card', -0.3330308962613344), ('accepts Master card', -0.33624996338039637), ('that accepts Master card', -0.33689009594672825)]	['You can use it anywhere that accepts Mastercard', 'Visa or Mastercard?']
13	10	[('be used', -0.07726886309683323)]	['This disposable virtual card is not working', 'You can use it anywhere that accepts Mastercard']
13	10	[('used everywhere', -0.10245956853032112), ('be used everywhere', -0.1064384002238512)]	['This disposable virtual card is not working', 'You can use it anywhere that accepts Mastercard']
9	10	[('my card', -0.12611966952681541), ('use my card', -0.13364897994324565), ('can use my card', -0.13798854663036764)]	['This disposable virtual card is not working', 'You can use it anywhere that accepts Mastercard']
11	10	[('my card', -0.08254290372133255), ('sue my card', -0.08486349851591513)]	['My card did not work at store', 'I am having problems with my physical card']
13	10	[('I want', -0.1136587094515562), ('anywhere I want', -0.119275888428092)]	['This disposable virtual card is not working', 'You can use it anywhere that accepts Mastercard']
14	10	[('be accepted', -0.14970279159024358), ('my card', -0.1505268916953355), ('will not be accepted', -0.15386919800221222)]	"['My card is not working', ""My PIN isn't working""]"
0	10	[('my card', -0.155702062882483), ('use my card', -0.1611944674514234), ('can use my card', -0.1647202610038221)]	['This disposable virtual card is not working', 'You can use it anywhere that accepts Mastercard']
73	10	[('be accepted', -0.06891915411688387), ('will be accepted', -0.0705515556037426)]	['I am having problems with my physical card', 'You can use it anywhere that accepts Mastercard']
13	10	[('my card', -0.08532228134572506), ('use my card', -0.09057256951928139)]	['You can use it anywhere that accepts Mastercard', 'This disposable virtual card is not working']
73	10	[('accepted everywhere', -0.1019162219017744)]	['I am having problems with my physical card', 'You can use it anywhere that accepts Mastercard']
3	10	[('my card', -0.08421691181138158), ('for payment', -0.08463533944450319)]	['You can use it anywhere that accepts Mastercard', 'Visa or Mastercard?']
13	10	[('work everywhere', -0.11403413116931915)]	"['This disposable virtual card is not working', ""My PIN isn't working""]"
73	10	[('this card', -0.19218985363841057), ('accept this card', -0.19440962502267212)]	['You can use it anywhere that accepts Mastercard', 'I am having problems with my physical card']
13	10	[('my card', -0.08498344011604786)]	['You can use it anywhere that accepts Mastercard', 'This disposable virtual card is not working']
73	10	[('my card', -0.10353218810632825), ('accept my card', -0.1052281791344285)]	['You can use it anywhere that accepts Mastercard', 'I am having problems with my physical card']
9	10	[('to Germany', -0.0641520181670785), ('my card', -0.06945265270769596), ('traveling to Germany', -0.07166516873985529), ('use my card there', -0.077510955510661)]	['Visa or Mastercard?', 'I am having problems with my physical card']
73	10	[('as payment', -0.10642579873092473), ('my credit card', -0.1082640657259617)]	['Visa or Mastercard?', 'Can I choose between Visa or MasterCard?']
14	10	[('my card', -0.12222295720130205), ('use my card', -0.12602181849069893), ('cannot use my card', -0.1268807250307873)]	"['My card is not working', ""My PIN isn't working""]"
0	10	[('my card', -0.13309262692928314)]	['This disposable virtual card is not working', 'You can use it anywhere that accepts Mastercard']
13	10	[]	['This disposable virtual card is not working', 'My card is not working']
0	10	[('my card', -0.06503411289304495)]	"['This disposable virtual card is not working', ""My PIN isn't working""]"
13	10	[('my card', -0.09020765870809555)]	['You can use it anywhere that accepts Mastercard', 'This disposable virtual card is not working']
14	10	[('my card', -0.08232042263261974)]	['I am having problems with my physical card', 'You can use it anywhere that accepts Mastercard']
13	10	[('my card', -0.14454360865056515)]	"['This disposable virtual card is not working', ""My PIN isn't working""]"
0	10	[('acc pet', -0.1330069461837411), ('is acc pet', -0.13500173296779394)]	"[""I can't log in with this passocde"", 'This disposable virtual card is not working']"
0	10	[('use the', -0.17505954625084996), ('can use the', -0.17854322935454547), ('i can use the', -0.18040786660276353)]	['This disposable virtual card is not working', 'You can use it anywhere that accepts Mastercard']
73	10	[('my card', -0.08669130399357527), ('with my card', -0.08812501793727279)]	['You can use it anywhere that accepts Mastercard', 'Can I choose between Visa or MasterCard?']
73	10	[('of business', -0.17598546762019396), ('every place', -0.1768828348722309), ('this card', -0.17721503879874945), ('accept this card', -0.1795279481448233)]	['You can use it anywhere that accepts Mastercard', 'I am having problems with my physical card']
73	10	[('my card', -0.11420813342556357), ('accept my card', -0.11610744733479805), ('will accept my card', -0.11648186243110104)]	['You can use it anywhere that accepts Mastercard', 'I am having problems with my physical card']
0	10	[('any were', -0.1263327021151781)]	['This disposable virtual card is not working', 'You can use it anywhere that accepts Mastercard']
73	10	[('this card', -0.18192628026008606), ('take this card', -0.18387469206936657)]	['You can use it anywhere that accepts Mastercard', 'I am having problems with my physical card']
73	10	[('my card', -0.12923335586674511), ('accept my card', -0.13096108040190302)]	['Visa or Mastercard?', 'What ATMs accept my card?']
13	10	[('the card', -0.13424463011324406), ('use the card', -0.13757985085248947), ('to use the card', -0.14520691335201263)]	['This disposable virtual card is not working', 'My card is not working']
73	10	[('pay for', -0.09889523568563163), ('to pay for', -0.10083248565206304)]	['Can I choose between Visa or MasterCard?', 'Visa or Mastercard?']
73	10	[('my card', -0.0817063202848658), ('accepts my card', -0.08336818841053173), ('Who accepts my card', -0.0836164084430493)]	['I am having problems with my physical card', 'You can use it anywhere that accepts Mastercard']
52	61	[('a refund', -0.23457398638129234), ('was cancelled', -0.23925678431987762), ('receive a refund', -0.2507462874054909)]	"[""My refund isn't showing up on my statement"", 'Your service is bad.  Close my account']"
71	61	[]	"[""I can't log in with this passocde"", 'When I topped up the app reverted it']"
59	61	[('has reverted', -0.1265715193003416)]	"[""I can't log in with this passocde"", 'When I topped up the app reverted it']"
47	61	"[('as complete', -0.2550676800310612), ('no longer', -0.25641756132245064), ('going on here', -0.2675446020439267), ('showed as complete', -0.2686174912378192), (""'s going on here"", -0.2739611850120127)]"	"['Your service is bad.  Close my account', ""I can't log in with this passocde""]"
51	61	"[('a refund', -0.16292190551757812), ('going on', -0.16386053152382374), ('by accident', -0.1682270597666502), (""'s going on"", -0.17527949810028076), ('my top up', -0.17561513045802712)]"	"['Your service is bad.  Close my account', ""My refund isn't showing up on my statement""]"
59	61	[('is reverted', -0.14844313263893127)]	"[""I can't log in with this passocde"", 'Your service is bad.  Close my account']"
59	61	[('my top up', -0.3233685481827706), ('accept my top up', -0.32589834614191204)]	"[""I can't log in with this passocde"", 'How can I Use thereto-top option?']"
47	61	[('at first', -0.08155959285795689), ('my money', -0.08308879844844341), ('the money', -0.08347502164542675), ('my account', -0.08443126734346151), ('confirmed at first', -0.08658129721879959)]	['Your service is bad.  Close my account', 'what is a virtual and how do i get one']
47	61	[('your end', -0.30730128288269043), ('a problem', -0.31744877621531487), ('on your end', -0.3241076413542032), ('my top up', -0.33431722316890955), ('with my top up', -0.34004193474538624)]	['Your service is bad.  Close my account', 'How can I Use thereto-top option?']
47	61	[('was reverted', -0.14345086552202702), ('did this happen', -0.15647526644170284)]	"[""I can't log in with this passocde"", 'When I topped up the app reverted it']"
20	61	"[('for the minimum balance', 0.34975139796733856), ('the minimum balance', 0.1951664239168167), (""didn 't accept"", 0.13358892500400543), ('my account', 0.013080328702926636), ('the application', 0.00028130412101745605)]"	['Visa or Mastercard?', 'Why does a cash withdrawal show as pending?']
47	61	[('been cancelled', -0.146048323251307), ('has been cancelled', -0.15443857247009873)]	['Your service is bad.  Close my account', 'How can I Use thereto-top option?']
59	61	[('topped up', -0.22232981538400054), ('the application', -0.22266117949038744), ('reverted it', -0.22273977426812053), ('got topped up', -0.22751956712454557), ('the application reverted it', -0.22936582373222336)]	"[""I can't log in with this passocde"", 'When I topped up the app reverted it']"
47	61	[('be cancelled', -0.13714473508298397)]	['Your service is bad.  Close my account', 'How can I Use thereto-top option?']
61	61	[('my top', -0.08134100399911404), ('in my top', -0.08949230704456568)]	"[""I can't log in with this passocde"", 'Why did my top-up get reverted?']"
59	61	[('top - up', -0.14886348880827427), ('my top - up', -0.1517958218464628)]	"[""I can't log in with this passocde"", 'When I topped up the app reverted it']"
47	61	[('was cancelled', -0.17893542163074017)]	['Your service is bad.  Close my account', 'How can I Use thereto-top option?']
61	61	"[('from my account', 0.019061684608459473), (""what 's going on"", 0.018642567098140717), ('something you offered', 0.01339704543352127), (""'s going on"", 0.00019036978483200073), ('seem to be working', -0.003771711140871048)]"	"['what is a virtual and how do i get one', ""I can't log in with this passocde""]"
59	61	[('topped up', -0.2047864506021142), ('the app', -0.2050433363765478), ('the app reverted', -0.2103169858455658)]	['When I topped up the app reverted it', 'Your service is bad.  Close my account']
47	61	[('sent back', -0.16608832217752934), ('no longer', -0.16884739696979523), ('top up', -0.16963578574359417), ('to top up', -0.17869159020483494), ('is no longer there', -0.18382138991728425)]	['Your service is bad.  Close my account', 'I am entering my passcode but getting an error']
47	61	[('top - up', -0.2076258729211986)]	['How can I Use thereto-top option?', 'Your service is bad.  Close my account']
61	61	[('was reverted', -0.10452689044177532)]	"[""I can't log in with this passocde"", 'Your service is bad.  Close my account']"
61	61	[('my account', -0.1556161567568779), ('what reason', -0.1609007976949215), ('a top up', -0.1643451265990734), ('to my account', -0.1648380048573017), ('returned to my account', -0.17480826377868652)]	['Your service is bad.  Close my account', 'Why did my top-up get reverted?']
59	61	[('the app', -0.12102475296705961), ('topped up', -0.12131222803145647), ('my funds', -0.12138496246188879), ('I topped up', -0.1266475087031722), ('reverted my funds', -0.12706174468621612)]	['When I topped up the app reverted it', 'Your service is bad.  Close my account']
61	61	[('was canceled', -0.13470199331641197)]	['Your service is bad.  Close my account', 'How can I Use thereto-top option?']
5	61	[('with cryptocurrency', -0.025390636175870895), ('the payment', -0.02946655824780464), ('ref ert ed', -0.03772855829447508), ('was ref ert ed', -0.04179001925513148)]	['A transaction is showing more than once', 'what is a virtual and how do i get one']
4	61	[('my top', -0.1114782135700807), ('reverted my top off', -0.11201069931576058)]	"[""I can't log in with this passocde"", 'When I topped up the app reverted it']"
59	61	[('topped up', -0.2256087576970458), ('my action', -0.22754324600100517), ('I topped up', -0.2320011560805142), ('when I topped up', -0.23476111167110503)]	['When I topped up the app reverted it', 'Your service is bad.  Close my account']
59	61	[]	['How can I change my PIN?  Help', 'Your service is bad.  Close my account']
47	61	[('was canceled', -0.20989350508898497)]	['Your service is bad.  Close my account', 'How can I Use thereto-top option?']
47	61	[('been cancelled', -0.18542954418808222), ('has been cancelled', -0.1939726397395134)]	['Your service is bad.  Close my account', 'How can I Use thereto-top option?']
47	61	[('has been', -0.20204498153179884)]	['Your service is bad.  Close my account', 'How can I Use thereto-top option?']
47	61	[('was revoked', -0.14923755824565887)]	['Your service is bad.  Close my account', 'How can I Use thereto-top option?']
47	61	[('top - up', -0.1879731249064207)]	['How can I Use thereto-top option?', 'Your service is bad.  Close my account']
59	61	[('topped up', -0.20032132975757122), ('I topped up', -0.2062421846203506), ('what I topped up', -0.20919268124271184)]	"['When I topped up the app reverted it', ""I can't log in with this passocde""]"
47	61	[('been reverted', -0.13989406265318394)]	"[""I can't log in with this passocde"", 'When I topped up the app reverted it']"
61	61	[('was canceled', -0.11245429515838623), ('my top - up', -0.11358100548386574), ('no idea why', -0.1187024787068367), ('no idea', -0.11959457024931908), ('have no idea why', -0.13102459162473679)]	['Your service is bad.  Close my account', 'How can I Use thereto-top option?']
47	61	[('been cancelled', -0.20794662460684776), ('has been cancelled', -0.21599907940253615)]	['Your service is bad.  Close my account', 'How can I Use thereto-top option?']
47	61	[('my last transaction', -0.296490372158587), ('was not successful', -0.29757777135819197), ('my top - up', -0.3019525413401425)]	"[""I can't log in with this passocde"", 'Your service is bad.  Close my account']"
47	61	[('was canceled', -0.18269409704953432)]	['Your service is bad.  Close my account', 'How can I Use thereto-top option?']
6	6	[('my account', -0.17521953396499157), ('che que', -0.17690928280353546), ('my balance', -0.17809887044131756), ('just yesterday', -0.1793858353048563), ('went wrong', -0.1814483031630516)]	"[""My refund isn't showing up on my statement"", ""Balance hasn't been updated following a bank transfer""]"
6	6	[('my account', -0.3342859819531441), ('my deposit', -0.33693195693194866), ('in my account', -0.3427083808928728)]	"[""My refund isn't showing up on my statement"", 'Why does a cash withdrawal show as pending?']"
6	6	[('my account', -0.07161871902644634), ('a check', -0.07268741354346275), ('balance my account', -0.07667985558509827), (' balance my account', -0.0847398703917861)]	"['Your service is bad.  Close my account', ""Balance hasn't been updated following a bank transfer""]"
6	6	[('a week', -0.3452585004270077), ('the money', -0.35627474822103977), ('showed up', -0.35684447921812534), ('a week ago', -0.3628909606486559), ('made a week ago', -0.37390392273664474)]	"[""My refund isn't showing up on my statement"", 'cash and check deposit has not gone thru']"
6	6	[('need the', -0.3144398555159569), ('almost a', -0.31680029071867466), ('almost a week', -0.324399134144187), ('I need the', -0.32669087685644627), ('almost a week ago', -0.3325999900698662)]	"[""My refund isn't showing up on my statement"", 'cash and check deposit has not gone thru']"
6	6	[('my cash deposit', -0.1701254565268755)]	"['Visa or Mastercard?', ""My identity hasn't been verified.  Can I use my account?""]"
6	6	[('my account', -0.2860139012336731), ('on my account', -0.29496597684919834)]	['Why does a cash withdrawal show as pending?', 'Visa or Mastercard?']
6	6	[('this morning', -0.3205579183995724), ('as available', -0.3247920870780945), ('deposited this morning', -0.32754365913569927), ('I deposited this morning', -0.33740834053605795)]	"['Why does a cash withdrawal show as pending?', ""My refund isn't showing up on my statement""]"
6	6	[('this morning', -0.45013138465583324), ('has not', -0.45414006523787975), ('from this morning', -0.46142543107271194)]	"[""My refund isn't showing up on my statement"", 'Why does a cash withdrawal show as pending?']"
6	6	[('I recently deposited', -0.4631140884011984)]	"[""My refund isn't showing up on my statement"", 'cash and check deposit has not gone thru']"
6	6	[('my account', -0.3346591256558895), ('to my account', -0.3444342277944088), ('has not appeared', -0.3471773127093911), ('it has not appeared', -0.35458673210814595)]	['Visa or Mastercard?', 'cash and check deposit has not gone thru']
6	6	[('che ques', -0.38963308557868004), ('my balance', -0.3942036423832178), ('does not update', -0.40426234528422356)]	['Visa or Mastercard?', 'cash and check deposit has not gone thru']
6	6	[('this morning', -0.2838347293436527), ('is still pending', -0.2971008373424411), ('it is still pending', -0.3021424056496471)]	"[""My refund isn't showing up on my statement"", 'cash and check deposit has not gone thru']"
6	6	[('my account', -0.2747803684324026), ('to my account', -0.2809331379830837), ('a red flag', -0.29005737882107496), ('shown a red flag', -0.29578493302688)]	['Your service is bad.  Close my account', 'Why does a cash withdrawal show as pending?']
6	6	"[('my account', -0.21217318065464497), (""doesn 't show"", -0.22428570501506329), (""it doesn 't show"", -0.2296612560749054)]"	"[""My refund isn't showing up on my statement"", 'Why does a cash withdrawal show as pending?']"
6	6	[('my account', -0.21733874268829823), ('on my account', -0.2270681969821453), ('a dep ost', -0.2292922781780362), ('made a dep ost', -0.23455569939687848)]	"['Why does a cash withdrawal show as pending?', ""Balance hasn't been updated following a bank transfer""]"
6	6	[('my account', -0.19876492395997047), ('to my account', -0.20478341728448868), ('to work', -0.20502335391938686), ('seem to work', -0.21165538765490055), ('accepted to my account', -0.2132292576134205)]	"[""My refund isn't showing up on my statement"", 'Visa or Mastercard?']"
6	6	[('a check', -0.4512788839638233), ('my balance', -0.4540397897362709), ('the same', -0.4546256009489298), ('deposited a check', -0.45715741626918316), ('is still the same', -0.46809535240754485)]	"[""My refund isn't showing up on my statement"", ""My beneficiary didn't receive my transfer""]"
6	6	[('a cash deposit', -0.27159249782562256), ('from a cash deposit', -0.27896993421018124)]	"['Why does a cash withdrawal show as pending?', ""My refund isn't showing up on my statement""]"
6	6	[('couple days', -0.2174349371343851), ('my account', -0.22701658494770527), ('to my account', -0.23499375022947788), ('the possible issue', -0.2359086936339736), ('be the possible issue', -0.24146348610520363)]	"[""My refund isn't showing up on my statement"", ""I don't recognise a Direct Debit payment""]"
6	6	[('my deposit', -0.16566099599003792), ('is my deposit', -0.1732824333012104), ('Where is my deposit', -0.18242532387375832)]	"[""My refund isn't showing up on my statement"", 'cash and check deposit has not gone thru']"
6	6	[('made recently', -0.2278472986072302), ('the cash deposit', -0.22983096353709698), ('I made recently', -0.23498370870947838)]	"['Visa or Mastercard?', ""My identity hasn't been verified.  Can I use my account?""]"
6	6	[('a week', -0.3628334626555443), ('the money', -0.36880216002464294), ('shown up', -0.37140593864023685), ('how quickly', -0.3750055097043514), ('a week ago', -0.3785165995359421)]	"[""My refund isn't showing up on my statement"", 'Why does a cash withdrawal show as pending?']"
6	6	[('che c que deposit', -0.3746220525354147)]	['Why does a cash withdrawal show as pending?', 'Visa or Mastercard?']
6	6	[('my account', -0.2678968794643879), ('in my account', -0.2752221208065748)]	['Why does a cash withdrawal show as pending?', 'My cash withdrawal shows as pending still']
6	6	[('my balance', -0.33936151675879955), ('cash and check', -0.33945566788315773), ('to my balance', -0.3479140978306532), ('of cash and check', -0.34885713644325733), ('added to my balance', -0.3527653985656798)]	['Visa or Mastercard?', 'Why does a cash withdrawal show as pending?']
6	6	[('a check', -0.36918863095343113), ('iting a check', -0.3777414280921221), ('depos iting a check', -0.3836019020527601)]	"['Why does a cash withdrawal show as pending?', ""My refund isn't showing up on my statement""]"
75	6	[('accept cash deposits', -0.06289514899253845), ('cash deposits', -0.10817886516451836)]	"['Visa or Mastercard?', ""There's an unauthorized cash withdraw""]"
6	6	"[('my account', -0.3287808299064636), (""'s gone"", -0.3341713808476925), ('into my account', -0.34063816256821156), ('deposit into my account', -0.3477535415440798)]"	"[""My refund isn't showing up on my statement"", ""My app shows cash I didn't get""]"
6	6	[('the cash', -0.4938277043402195), ('seen the cash', -0.5046738898381591), ('a che que', -0.5063797337934375)]	"[""My refund isn't showing up on my statement"", 'cash and check deposit has not gone thru']"
6	6	[('my account', -0.5439631156623363), ('my balance', -0.5468517635017633), ('to my account', -0.5570165365934372), ('posted to my account', -0.5645687263458967), ('will my balance update', -0.5663314177654684)]	"[""My refund isn't showing up on my statement"", 'Why does a cash withdrawal show as pending?']"
6	6	"[('my account', -0.31411752849817276), ('posted yet', -0.3191185053437948), ('to my account', -0.3231912823393941), (""hasn 't posted yet"", -0.3327527944929898)]"	['cash and check deposit has not gone thru', 'Visa or Mastercard?']
6	6	[('for me', -0.38979161716997623), ('my account', -0.39065379090607166), ('to my account', -0.3996575139462948), (' a few days', -0.39996916241943836)]	"[""My refund isn't showing up on my statement"", ""I don't recognise a Direct Debit payment""]"
